index,is_safe,max_abs_diff_bound,timing
0,ERROR,inf,0.2088167667388916
1,ERROR,inf,0.0576481819152832
2,ERROR,inf,0.05714225769042969
3,ERROR,inf,0.059018850326538086
4,ERROR,inf,0.057067155838012695
5,ERROR,inf,0.057016849517822266
6,ERROR,inf,0.057093143463134766
7,ERROR,inf,0.0570070743560791
8,ERROR,inf,0.057161569595336914
9,ERROR,inf,0.05715060234069824
